Company,PN,Whse,Nomenclature,Cost,Retail,Type,Weight,Units,AltPN,Code,Vendor,Date Updated,Vendor PartID,Cost Change percentage,Status
1,3303050510,1,1/2 X 1/2 X 1 CPVC TEE FXFXS,7.87,0,33,0.52,EA,A,,ETNA,,,,
1,3303070705,1,3/4 X 3/4 X 1/2 CPVC TEE SXSXF,2.69,0,33,0.52,EA,A,,ETNA,5/15/2025,576,,
1,3303070710,1,3/4 X 3/4 X 1 CPVC TEE SXSXS,1.75,0,33,0.52,EA,A,,ETNA,5/15/2025,621,,
1,3303100707,1,1 X 3/4 X 3/4 CPVC TEE SXSXS,1.75,0,33,0.52,EA,A,,ETNA,5/15/2025,39913,,
1,3303100710,1,1 X 3/4 X 1 CPVC TEE SXSXS,1.75,0,33,0.52,EA,A,,ETNA,5/15/2025,39960,,
1,3303101005,1,1 X 1 X 1/2 CPVC TEE SXSXF,3.02,0,33,0.52,EA,A,,ETNA,5/13/2025,73214,,
1,3303101007,1,1 X 1 X 3/4 CPVC TEE SXSXS,1.75,0,33,0.49,EA,A,,ETNA,5/13/2025,40336,,
1,3303101010,1,1 X 1 X 1 CPVC TEE SXSXF,7.07,0,33,0.75,EA,A,,ETNA,5/15/2025,52127,,
1,3303121007,1,1-1/4 X 1 X 3/4 CPVC TEE SXSXS,3.23,0,33,0.49,EA,A,,ETNA,5/15/2025,41809,,
1,3303121010,1,1-1/4 X 1 X 1 CPVC TEE SXSXS,3.23,0,33,0.7,EA,A,,ETNA,5/15/2025,41885,,
1,3303121012,1,1-1/4 X1 X1-1/4 CPVC TEE SXSXS,3.23,0,33,0.55,EA,A,,ETNA,5/15/2025,41938,,
1,3303121205,1,1-1/4X1-1/4X1/2 CPVC TEE SXSXF,4.81,0,33,0.45,EA,A,,ETNA,5/13/2025,185,,
1,3303121211,1,1-1/4X1-1/4 X 1 CPVC TEE SXSXS,3.23,0,33,0.93,EA,A,,ETNA,5/13/2025,42302,,
1,3303121210,1,1 1/2 X 1 1/4 X 1 CPVC TEE,3.9,0,33,0,EA,A,,ETNA,5/15/2025,38197,,
1,3303121207,1,1-1/4X1-1/4X3/4 CPVC TEE SXSXS,3.23,0,33,0.49,EA,A,,ETNA,5/13/2025,42251,,
1,3303153307,1,1-1/2X1-1/2X3/4 CPVC TEE SXSXS,3.9,0,33,0.49,EA,A,,ETNA,5/13/2025,38298,,
1,3303121215,1,1-1/4X1-1/4X1-1/2CPVCTEE SXSXS,3.9,0,33,0.82,EA,A,,ETNA,5/15/2025,42362,,
1,3303151205,1,1-1/2X1-1/4X1/2 CPVC TEE SXSXF,6.43,0,33,0.49,EA,A,,ETNA,,,,
1,3303151207,1,1-1/2X1-1/4X3/4 CPVC TEE SXSXS,3.65,0,33,0.49,EA,A,,ETNA,5/13/2025,307236,,
1,3303151510,1,1-1/2X1-1/2X1 CPVC TEE SXSXS,3.9,0,33,0.82,EA,A,,ETNA,5/13/2025,38349,,
1,3303153305,1,1-1/2X1-1/2X1/2 CPVC TEE SXSXF,6.47,0,33,0.88,EA,A,,ETNA,5/13/2025,49589,,
1,3303202005,1,2 X 2 X 1/2 CPVC TEE SXSXF,8.74,0,33,0.49,EA,A,,ETNA,5/15/2025,37089,,
1,3303202007,1,2 X 2 X 3/4 CPVC TEE SXSXS,6.19,0,33,0.49,EA,A,,ETNA,5/13/2025,43055,,
1,3303202010,1,2 X 2 X 1 CPVC TEE SXSXS,6.12,0,33,0.75,EA,A,,ETNA,5/13/2025,43108,,
1,3303202012,1,2 X 2 X 1-1/4 CPVC TEE SXSXS,6.12,0,33,0.71,EA,A,,ETNA,5/15/2025,43163,,
1,3303202015,1,2 X 2 X 1-1/2 CPVC TEE SXSXS,6.12,0,33,0.71,EA,A,,ETNA,5/13/2025,43181,,
1,3303203305,1,2 X 1-1/2 X 1/2 CPVC TEE SXSXF,9.83,0,33,0.49,EA,A,,ETNA,,,,
1,3303252510,1,2-1/2X2-1/2 X1 CPVC TEE SXSXS,8.51,0,33,0.75,EA,A,,ETNA,5/13/2025,62954,,
1,3303252512,1,2-1/2X2-1/2X1-1/4CPVCTEE SXSXS,8.51,0,33,0.75,EA,A,,ETNA,5/13/2025,62994,,
1,3303252515,1,2-1/2X2-1/2X1-1/2CPVCTEE SXSXS,8.51,0,33,0.75,EA,A,,ETNA,5/13/2025,63025,,
1,3303252520,1,2-1/2X2-1/2X2 CPVC TEE SXSXS,8.51,0,33,0.75,EA,A,,ETNA,5/13/2025,193206,,
1,3303303015,1,3 X 3 X 1-1/2 CPVC TEE SXSXS,10.64,0,33,0.75,EA,A,,ETNA,5/13/2025,487879,,
1,3303303020,1,3 X 3 X 2 CPVC TEE SXSXS,9.82,0,33,0.75,EA,A,,ETNA,5/13/2025,587569,,
1,3303303025,1,3 X 3 X 2-1/2 CPVC TEE SXSXS,9.82,0,33,0.75,EA,A,,ETNA,5/13/2025,642589,,
1,3304000010,1,1” CPVC CROSS SXSXSXS,2.01,0,33,0.3,EA,A,,ETNA,5/13/2025,23879,,
1,3304000007,1,3/4” CPVC CROSS SXSXSXS,1.62,0,33,0.3,EA,A,,ETNA,5/13/2025,60424,,
1,3304000012,1,1-1/4” CPVC CROSS SXSXSXS,2.81,0,33,0.3,EA,A,,ETNA,5/13/2025,56456,,
1,3304000015,1,1-1/2” CPVC CROSS SXSXSXS,3.83,0,33,0.3,EA,A,,ETNA,5/13/2025,56378,,
1,3304000020,1,2” CPVC CROSS SXSXSXS,6.24,0,33,0.3,EA,A,,ETNA,5/13/2025,23909,,
1,3304000025,1,2-1/2” CPVC CROSS SXSXSXS,13.72,0,33,0.3,EA,A,,ETNA,5/13/2025,75007,,
1,330400AA55,1,1 X 1 X 1/2X1/2 CPVC CROSS SXF,4.54,0,33,0.3,EA,A,,ETNA,,,,
1,330400AA77,1,1 X 1 X 3/4X3/4 CPVC CROSS SXS,2.17,0,33,0.3,EA,A,,ETNA,,26704,,
1,3305000007,1,3/4” CPVC COUPLING S X S,0.65,0,33,2.04,EA,A,,ETNA,5/13/2025,53508,,
1,3305000010,1,1” CPVC COUPLING S X S,0.72,0,33,2.04,EA,A,,ETNA,5/13/2025,451,,
1,3305030010,1,1” MALE ADAPTER S X M,6.18,0,33,0,EA,A,,ETNA,5/15/2025,25765,,
1,33050505TS,1,1 X 1/2 FEMALE ADPT SXF WEST TS,2.01,0,33,0,EA,A,,ETNA,5/15/2025,61868,,
1,3305050705,1,3/4 X 1/2 FEMALE ADPT SXF WEST,1.89,0,33,0,EA,A,,ETNA,5/13/2025,43694,,
1,33050534TS,1,1 x 3/4 FEMALE ADPT SXF WEST TS,3.03,0,33,0.26,EA,A,,ETNA,5/13/2025,26128,,
1,3305070705,1,3/4X1/2 FEMALE ADPT SPIGOT X F,1.89,0,33,0,EA,A,,ETNA,5/13/2025,22956,,
1,3305000012,1,1-1/4” CPVC COUPLING S X S,1.42,0,33,0.16,EA,A,,ETNA,5/13/2025,29930,,
1,3305000015,1,1-1/2” CPVC COUPLING S X S,2.01,0,33,0.23,EA,A,,ETNA,5/13/2025,29914,,
1,3305000025,1,2-1/2” CPVC COUPLING S X S,4.14,0,33,0.67,EA,A,,ETNA,5/13/2025,47165,,
1,3305000020,1,2” CPVC COUPLING S X S,2.72,0,33,0.42,EA,A,,ETNA,5/13/2025,464,,
1,3305001007,1,1 X 3/4 CPVC RED COUP S X S,0.9,0,33,0,EA,A,,ETNA,5/15/2025,50672,,
1,3305030007,1,3/4” MALE ADAPTER S X M,4.22,0,33,0,EA,A,,ETNA,5/13/2025,25729,,
1,3305071005,1,1 X 1/2 FEMALE ADPT SPIGOT X F,2.01,0,33,0,EA,A,,ETNA,5/15/2025,45896,,
1,33050B0010,1,1” FEMALE ADAPTER S X F,5.76,0,33,0,EA,A,,ETNA,5/13/2025,26208,,
1,33050B0012,1,1-1/4” FEMALE ADAPTER S X F,10.4,0,33,0,EA,A,,ETNA,5/13/2025,57187,,
1,33050B0015,1,1-1/2” FEMALE ADAPTER S X F,14.51,0,33,0,EA,A,,ETNA,5/13/2025,57121,,
1,33050B0020,1,2” FEMALE ADAPTER S X F,18.67,0,33,0,EA,A,,ETNA,5/13/2025,26243,,
1,3305400012,1,1-1/4” CPVC GRV ADPT,13.75,0,33,0,EA,A,,ETNA,5/13/2025,21549,,
1,3305400015,1,1-1/2” CPVC GRV ADPT,14.55,0,33,0,EA,A,,ETNA,5/13/2025,21478,,
1,VK486WH175,1,VK486 WHITE SW RES 175 DEGREE,12.18,0,50,0,EA,A,,VIKING,5/20/2025,17315MD/W,,
1,VK462OWHAE,1,VK4621 CON WHITE 200 DEGREE W/cover,17.71,0,50,0,EA,A,,VIKING,5/20/2025,24682AE,,
1,5B0484033H,1,VK484 1/2 QR 155 WHITE HSW,9.27,0,50,0.26,EA,A,,VIKING,5/14/2025,16240MB/W,,
1,3305400020,1,2” CPVC GRV ADPT,16.85,0,33,0,EA,A,,ETNA,5/13/2025,72438,,
1,3305400025,1,2-1/2” CPVC GRV ADPT,19.84,0,33,0,EA,A,,ETNA,5/13/2025,38889,,
1,3305400030,1,3” CPVC GRV ADPT,23.17,0,33,0,EA,A,,ETNA,5/13/2025,72465,,
1,3306001007,1,1 X 3/4 CPVC BUSHING,0.57,0,33,0,EA,A,,ETNA,5/13/2025,51372,,
1,3306001207,1,1-1/4 X 3/4 CPVC BUSHING,0.9,0,33,0,EA,A,,ETNA,5/15/2025,50672,,
1,3306001210,1,1-1/4 X 1 CPVC BUSHING,0.9,0,33,0,EA,A,,ETNA,5/13/2025,50719,,
1,3306001507,1,1-1/2 X 3/4 CPVC BUSHING,0.93,0,33,0,EA,A,,ETNA,5/15/2025,50158,,
1,3306001510,1,1-1/2 X 1 CPVC BUSHING,0.93,0,33,0,EA,A,,ETNA,5/13/2025,50226,,
1,3306001512,1,1-1/2 X 1-1/4 CPVC BUSHING,0.93,0,33,0,EA,A,,ETNA,5/13/2025,50309,,
1,3306002007,1,2 X 3/4 CPVC BUSHING,1.48,0,33,0,EA,A,,ETNA,5/15/2025,51552,,
1,3306002010,1,2 X 1 CPVC BUSHING,1.48,0,33,0,EA,A,,ETNA,5/13/2025,51605,,
1,3306002012,1,2 X 1-1/4 CPVC BUSHING,1.48,0,33,0,EA,A,,ETNA,5/13/2025,51652,,
1,3306002015,1,2 X 1-1/2 CPVC BUSHING,1.48,0,33,0,EA,A,,ETNA,5/13/2025,51659,,
1,3306002510,1,2-1/2 X 1 CPVC BUSHING,3.46,0,33,0,EA,A,,ETNA,,,,
1,3306002512,1,2-1/2 X 1-1/4 CPVC BUSHING,2.56,0,33,0,EA,A,,ETNA,5/13/2025,64728,,
1,3306002515,1,2-1/2 X 1-1/2 CPVC BUSHING,2.56,0,33,0,EA,A,,ETNA,5/13/2025,64743,,
1,3306002520,1,2-1/2 X 2 CPVC BUSHING,2.56,0,33,0,EA,A,,ETNA,5/13/2025,64774,,
1,3306003020,1,3 X 2 CPVC BUSHING,3.83,0,33,0,EA,A,,ETNA,5/15/2025,51912,,
1,3306003025,1,3 X 2-1/2 CPVC BUSHING,3.83,0,33,0,EA,A,,ETNA,5/15/2025,124503,,
1,3307C00007,1,3/4” CPVC CAP,0.42,0,33,0.07,EA,A,,ETNA,5/13/2025,24999,,
1,11F710060S,1,6” UNI FLANGE - STEEL W/GASKET,56.7,0,14,13.5,EA,A,,ETNA,,,,
1,11F710060U,1,6” UNIFLANGE UNDERGROUND,50,0,14,21,EA,A,,ETNA,08/06/2025,66550,,
1,11F710080S,1,8” UNI FLANGE - STEEL W/GASKET,78.2,0,14,21,EA,A,,ETNA,,,,
1,11F710080U,1,8” UNIFLANGE UNDERGROUND,68,0,14,0,EA,A,,ETNA,08/06/2025,66613,,
1,11412REDCP,1,1 1/4 X 1/2 REDUCER DI,3.8,0,13,0.26,EA,A,,CORE MAIN,,,,
1,11434CIRDC,1,1-1/4 X 3/4 CAST IRON RC,5.8,0,11,0.26,EA,A,,ETNA,8/6/2025,411081,,
1,1146RCLAMP,1,11/4 x 6 REPAIR CLAMP,19.19,0,50,0.26,EA,A,,GALLOUP,9/4/2025,3056717,,
1,114BUSHING,1,1 X 1/4 BUSHING,2.11,0,13,0.26,EA,A,,CORE MAIN,,,,
1,114MIGALVC,1,1-1/4 GALV. THRD COUP,3.5,0,12,0.26,EA,A,,ETNA,08/06/2025,51429,,
1,114PIPESTP,1,"1-1/4"" TWO HOLE PIPE STRAP",0.45,0,60,0.26,EA,A,,ETNA,,33272,,
1,11F1000025,1,2-1/2” FLG DI ELL,156.1,0,14,118,EA,A,,ETNA,,,,
1,11F1000030,1,3” FLG DI ELL,97,0,14,118,EA,A,,ETNA,,,,
1,11F1000040,1,4” FLG DI ELL,198,0,14,118,EA,A,,ETNA,8/6/2025,17037,,
1,11F1000060,1,6” FLG DI ELL,305,0,14,118,EA,A,,ETNA,8/6/2025,17100,,
1,11F1000080,1,8” FLG DI ELL,500,0,14,118,EA,A,,ETNA,8/6/2025,17160,,
1,11F10000A0,1,10” FLG DIELL,792,0,14,196,EA,A,,ETNA,8/6/2025,67444,,
1,11F10000C0,1,12” FLG DI ELL,1030,0,14,196,EA,A,,ETNA,8/6/2025,67453,,
1,11F1004025,1,4 X 2-1/2 FLG RED ELL,80,0,14,36.4,EA,A,,ETNA,5/13/2025,553564,,
1,11F1004030,1,4 X 3 FLG RED ELL,163,0,14,36.4,EA,A,,ETNA,8/6/2025,30768,,
1,11F1006040,1,6 X 4 FLG RED ELL,301,0,14,61.5,EA,A,,ETNA,8/6/2025,31128,,
1,11F1008060,1,8 X 6 FLG RED ELL,468,0,14,104,EA,A,,ETNA,8/6/2025,31522,,
1,11F2000025,1,2-1/2” 45 FLG ELL,97.33,0,14,16.5,EA,A,,ETNA,,,,
1,11F2000030,1,3” 45 FLG ELL,75,0,14,21.3,EA,A,,ETNA,,9416,,
1,11F2000040,1,4” 45 FLG ELL,177,0,14,38,EA,A,,ETNA,8/6/2025,9438,,
1,11F2000060,1,6” 45 FLG ELL,271,0,14,60.6,EA,A,,ETNA,8/6/2025,9481,,
1,11F2000080,1,8” 45 FLG ELL,412,0,14,100,EA,A,,ETNA,5/13/2025,9553,,
1,11F20000A0,1,10” 45 FLG ELL,666,0,14,143,EA,A,,ETNA,8/6/2025,65523,,
1,11F20000C0,1,12” 45 FLG ELL,868,0,14,216,EA,A,,ETNA,5/13/2025,65575,,
1,11F3000025,1,2-1/2” FLG TEE,134.5,0,14,31.3,EA,A,,ETNA,,,,
1,11F3000030,1,3” FLG TEE,182,0,14,37.8,EA,A,,ETNA,8/6/2025,42627,,
1,11F3000040,1,4” FLG TEE,360,0,14,60.3,EA,A,,ETNA,8/6/2025,42668,,
1,11F3000060,1,6” FLG TEE,448,0,14,109,EA,A,,ETNA,8/6/2025,42718,,
1,11F3000080,1,8” FLG TEE,744,0,14,187,EA,A,,ETNA,8/6/2025,42752,,
1,11F30000A0,1,10” FLG TEE,1130,0,14,274,EA,A,,ETNA,8/6/2025,65260,,
1,11F30000C0,1,12” FLG TEE,1640,0,14,274,EA,A,,ETNA,8/6/2025,65339,,
1,11F3404025,1,4 X 4 X 2-1/2 FLG RED TEE,1034.59,0,14,89.2,EA,A,,ETNA,5/14/2025,494851,,
1,11F3404030,1,4 X 4 X 3 FLG RED TEE,329,0,14,89.2,EA,A,,ETNA,8/6/2025,71954,,
1,11F3604040,1,6 X 4 X 4 FLG RED TEE,494,0,14,89,EA,A,,ETNA,5/13/2025,54725,,
1,11F3604060,1,6 X 4 X 6 FLG RED TEE,739.1,0,14,98.3,EA,A,,ETNA,,855415,,
1,11F3606030,1,6 X 6 X 3 FLG RED TEE,468,0,14,106,EA,A,,ETNA,8/6/2025,76940,,
1,11F3606040,1,6 X 6 X 4 FLG RED TEE,494,0,14,106,EA,A,,ETNA,8/6/2025,76998,,
1,11F3806060,1,8 X 6 X 6 FLG RED TEE,792,0,14,150,EA,A,,ETNA,5/13/2025,16750,,
1,11F3806080,1,8 X 6 X 8 FLG RED TEE,1128.86,0,14,165,EA,A,,ETNA,,859662,,
1,11F3808040,1,8 X 8 X 4 FLG RED TEE,692,0,14,159,EA,A,,ETNA,8/6/2025,80269,,
1,11F3808060,1,8 X 8 X 6 FLG RED TEE,642,0,14,172,EA,A,,ETNA,8/6/2025,80295,,
1,11F3A0A040,1,10 X 10 X 4 FLG RED TEE,992,0,14,225,EA,A,,ETNA,5/13/2025,78237,,
1,11F3A0A060,1,10 X 10 X 6 FLG RED TEE,926,0,14,240,EA,A,,ETNA,5/13/2025,78268,,
1,11F3A0A080,1,10 X 10 X 8 FLG RED TEE,970,0,14,262,EA,A,,ETNA,5/13/2025,78303,,
1,11F3C0C040,1,12 X 12 X 4 FLG RED TEE,1345,0,14,262,EA,A,,ETNA,5/13/2025,80851,,
1,11F3C0C060,1,12 X 12 X 6 FLG RED TEE,1295,0,14,262,EA,A,,ETNA,5/13/2025,80882,,
1,11F3C0C080,1,12 X 12 X 8 FLG RED TEE,1365,0,14,262,EA,A,,ETNA,5/13/2025,80920,,
1,11F3C0C0A0,1,12 X 12 X 10 FLG RED TEE,1625,0,14,262,EA,A,,ETNA,5/13/2025,8199,,
1,11F5C04020,1,4 X 2 FLG REDUCER CON,141,0,14,25.5,EA,A,,ETNA,8/6/2025,5415,,
1,11F5C04025,1,4 X 2-1/2 FLG REDUCER CON,307.05,0,14,27.3,EA,A,,ETNA,,86012,,
1,11F5C04030,1,4 X 3 FLG REDUCER CON,136,0,14,28.5,EA,A,,ETNA,8/6/2025,5476,,
1,11F5C06030,1,6 X 3 FLG REDUCER CON,220,0,14,49,EA,A,,ETNA,8/6/2025,9790,,
1,11F5C06040,1,6 X 4 FLG REDUCER CON,211,0,14,49,EA,A,,ETNA,8/6/2025,9805,,
1,11F5C08040,1,8 X 4 FLG REDUCER CON,315,0,14,71,EA,A,,ETNA,8/6/2025,13518,,
1,11F5C08060,1,8 X 6 FLG REDUCER CON,342,0,14,83,EA,A,,ETNA,8/6/2025,13553,,
1,11F5C0A040,1,10 X 4 FLG REDUCER CON,354,0,14,107,EA,A,,ETNA,,202059,,
1,11F5C0A060,1,10 X 6 FLG REDUCER CON,338,0,14,107,EA,A,,ETNA,,125483,,
1,11F5C0A080,1,10 X 8 FLG REDUCER CON,558,0,14,124,EA,A,,ETNA,8/6/2025,58669,,
1,11F5C0C040,1,12 X 4 FLG REDUCER CON,654,0,14,162,EA,A,,ETNA,5/13/2025,62933,,
1,11F5C0C060,1,12 X 6 FLG REDUCER CON,662,0,14,162,EA,A,,ETNA,5/13/2025,62975,,
1,14F5FA3030,1,"3"" GxF nipple adapter",27.21,0,14,0,EA,A,,ARGCO,9/10/2025,7010631,,
1,14F5FA3040,1,"4"" GxF nipple adapter",44.61,0,14,0,EA,A,,ARGCO,9/10/2025,7010632,,
1,14F5FA3060,1,"6"" GxF nipple adapter",69.69,0,14,0,EA,A,,ARGCO,9/10/2025,7010634,,
1,14F5FA3080,1,"8"" GxF nipple adapter",121.83,0,14,0,EA,A,,ARGCO,9/10/2025,7010635,,
1,14F5FA3100,1,"10"" GxF nipple adapter",150.52,0,14,0,EA,A,,ARGCO,9/10/2025,7010636,,
1,14F5FA3120,1,"12"" GxF nipple adapter",247.99,0,14,0,EA,A,,ARGCO,9/10/2025,7010637,,
1,11F6000025,1,2-1/2 X 7 BLIND FLANGE,23.5,0,14,7.07,EA,A,,ETNA,8/6/2025,1406,,
1,14F6FA3030,1,"3"" GxF nipple adapter galv",51.4,0,14,0,EA,A,,ARGCO,9/10/2025,7012631,,
1,14F6FA3060,1,"6"" GxF nipple adapter galv",131.74,0,14,0,EA,A,,ARGCO,9/10/2025,7012634,,
1,14F6FA3100,1,"10"" GxF nipple adapter galv",284.46,0,14,0,EA,A,,ARGCO,9/10/2025,7012636,,
1,11F710040S,1,4” UNI FLANGE - STEEL W/GASKET,52.6,0,14,11,EA,A,,ETNA,,,,
1,14F6FA3040,1,"4"" GxF nipple adapter galv",84.34,0,14,0,EA,A,,ARGCO,9/10/2025,7012632,,
1,14F6FA3080,1,"8"" GxF nipple adapter galv",230.23,0,14,0,EA,A,,ARGCO,9/10/2025,7012635,,
1,14F6FA3120,1,"12"" GxF nipple adapter galv",468.67,0,14,0,EA,A,,ARGCO,9/10/2025,7012637,,
1,11F710040U,1,4” UNI FLANGE UNDERGROUND,46.5,0,14,11,EA,A,,ETNA,08/06/2025,66512,,
1,14BRASSCPL,1,1/4 BRASS COUPLING,2.7,0,16,0.26,EA,A,,ETNA,08/08/2025,199693,,
1,14SCREWPLG,1,1/4 PLUG BLACK,0.23,0,12,0.26,EA,A,,GALLOUP,9/4/2025,3020387,,
1,14W0P01207,1,1-1/4 X 3/4 WELD POL,1.3,0,15,0.25,EA,A,,ETNA,8/8/2025,27703,,
1,14W0P01512,1,1-1/2 X 1-1/4 WELD POL,3.3,0,15,0.45,EA,A,,ETNA,8/8/2025,63295,,
1,14W0P02507,1,2-1/2 X 3/4 WELD POL,1.3,0,15,0.25,EA,A,,ETNA,8/8/2025,13674,,
1,14W0P03007,1,3 X 3/4 WELD POL,1.3,0,15,0.25,EA,A,,ETNA,5/13/2025,601247,,
1,14W0P04007,1,4 X 3/4 WELD POL,1.3,0,15,0.25,EA,A,,ETNA,,601247,,
1,14W0P05005,1,5 X 1/2 WELD POL,1.15,0,15,0.17,EA,A,,ETNA,,601244,,
1,14W0P06007,1,6 X 3/4 WELD POL,1.3,0,15,0.25,EA,A,,ETNA,,601247,,
1,14GALVPLUG,1,1/4 GALV. PLUG,0.37,0,12,0.26,EA,A,,ETNA,8/8/2025,20892,,
1,14THREAD90,1,1/4 MAL 90,1.15,0,12,0.26,EA,A,,ETNA,8/8/2025,52853,,
1,14W0P01210,1,1-1/4 X 1 WELD POL,1.65,0,15,0.31,EA,A,,ETNA,8/8/2025,48768,,
1,14W0P02005,1,2 X 1/2 WELD POL,1.15,0,15,0.17,EA,A,,ETNA,8/8/2025,50053,,
1,14W0P02510,1,2-1/2 X 1 WELD POL,1.65,0,15,0.31,EA,A,,ETNA,8/8/2025,8784,,
1,14W0P03010,1,3 X 1 WELD POL,1.65,0,15,0.31,EA,A,,ETNA,8/8/2025,8836,,
1,14W0P04010,1,4 X 1 WELD POL,1.65,0,15,0.31,EA,A,,ETNA,08/08/2025,8836,,
1,14W0P05007,1,5 X 3/4 WELD POL,1.3,0,15,0.25,EA,A,,ETNA,,601247,,
1,14W0P06010,1,6 X 1 WELD POL,1.65,0,15,0,EA,A,,ETNA,8/8/2025,55291,,
1,14W0P00014,1,1/4 POL,3.5,0,15,0.26,EA,A,,ETNA,8/8/2025,50236,,
1,14W0P01505,1,1-1/2 X 1/2 WELD POL,1.15,0,15,0.17,EA,A,,ETNA,8/8/2025,61415,,
1,14W0P02007,1,2 X 3/4 WELD POL,1.3,0,15,0.25,EA,A,,ETNA,08/08/2025,13674,,
1,14W0P02512,1,2-1/2 X 1-1/4 WELD POL,3.3,0,15,0.45,EA,A,,ETNA,8/8/2025,404598,,
1,14W0P03012,1,3 X 1-1/4 WELD POL,3.3,0,15,0.45,EA,A,,ETNA,8/8/2025,79061,,
1,4G32250UMC,1,2 1/2 Vic UMC Riser Manifold,870.5,0,50,0,EA,A,,ETNA,8/25/2025,626979,,
1,4G44002UM,1,2 Vic UM Riser Manifold,579.84,0,50,0.26,EA,A,,ETNA,8/25/2025,649054,,
1,14W0P04012,1,4 X 1-1/4 WELD POL,3.3,0,15,0.45,EA,A,,ETNA,08/08/2025,79061,,
1,14W0P05010,1,5 X 1 WELD POL,1.65,0,15,0,EA,A,,ETNA,08/08/2025,55291,,
1,14W0P06012,1,6 X 1-1/4 WELD POL,3.3,0,15,0,EA,A,,ETNA,8/8/2025,2345,,
1,14W0P01205,1,1-1/4 X 1/2 WELD POL,1.15,0,15,0.17,EA,A,,ETNA,08/08/2025,61415,,
1,14W0P01507,1,1-1/2 X 3/4 WELD POL,1.3,0,15,0.25,EA,A,,ETNA,08/08/2025,27703,,
1,14W0P02010,1,2 X 1 WELD POL,1.65,0,15,0.31,EA,A,,ETNA,08/08/2025,8784,,
1,14W0P02515,1,2-1/2 X 1-1/2 WELD POL,3.9,0,15,0.58,EA,A,,ETNA,8/8/2025,31881,,
1,14W0P03015,1,3 X 1-1/2 WELD POL,3.9,0,15,0.58,EA,A,,ETNA,8/8/2025,404601,,
1,14W0P04015,1,4 X 1-1/2 WELD POL,3.9,0,15,0.58,EA,A,,ETNA,8/8/2025,39553,,
1,14W0P05012,1,5 X 1-1/4 WELD POL,3.3,0,15,0,EA,A,,ETNA,08/08/2025,2345,,
1,14W0P06015,1,6 X 1-1/2 WELD POL,3.9,0,15,0.58,EA,A,,ETNA,8/8/2025,394814,,
1,14W0P01510,1,1-1/2 X 1 WELD POL,1.65,0,15,0.31,EA,A,,ETNA,5/13/2025,601248,,
1,14W0P02012,1,2 X 1-1/4 WELD POL,3.3,0,15,0.45,EA,A,,ETNA,8/8/2025,37271,,
1,14W0P02520,1,2-1/2 X 2 WELD POL,4.8,0,15,1,EA,A,,ETNA,5/13/2025,455266,,
1,14W0P03020,1,3 X 2 WELD POL,6.1,0,15,1,EA,A,,ETNA,8/8/2025,10797,,
1,14W0P04020,1,4 X 2 WELD POL,6.1,0,15,1,EA,A,,ETNA,8/8/2025,10804,,
1,14W0P05015,1,5 X 1-1/2 WELD POL,3.9,0,15,0.58,EA,A,,ETNA,08/08/2025,39553,,
1,14W0P06020,1,6 X 2 WELD POL,6.1,0,15,1,EA,A,,ETNA,08/08/2025,10845,,
1,14W0P02015,1,2 X 1-1/2 WELD POL,3.9,0,15,0.58,EA,A,,ETNA,8/8/2025,33826,,
1,14W0P02525,1,2-1/2 X 2-1/2 WELD POL,4.76,0,15,0,EA,A,,ETNA,,,,
1,14W0P03025,1,3 X 2-1/2 WELD POL,8.1,0,15,2,EA,A,,ETNA,5/13/2025,60711,,
1,14W0P04025,1,4 X 2-1/2 WELD POL,10.8,0,15,2,EA,A,,ETNA,8/8/2025,60725,,
1,14W0P05020,1,5 X 2 WELD POL,6.1,0,15,1,EA,A,,ETNA,08/08/2025,10804,,
1,14W0P06025,1,6 X 2-1/2 WELD POL,10.8,0,15,2,EA,A,,ETNA,8/8/2025,60778,,
1,14W0P02505,1,2-1/2 X 1/2 WELD POL,1.15,0,15,0.17,EA,A,,ETNA,08/08/2025,50053,,
1,14W0P03005,1,3 x 1/2 WELD POL,1.15,0,15,0.17,EA,A,,ETNA,5/13/2025,601244,,
1,14W0P04005,1,4 X 1/2 WELD POL,1.15,0,15,0.17,EA,A,,ETNA,,601244,,
1,14W0P06005,1,6 X 1/2 WELD POL,1.15,0,15,0.17,EA,A,,ETNA,,601244,,
1,14W0P08007,1,8 X 3/4 WELD POL,1.3,0,15,0.25,EA,A,,ETNA,,601247,,
1,14W0P08012,1,8 X 1-1/4 WELD POL,3.3,0,15,0,EA,A,,ETNA,08/08/2025,2345,,
1,14W0V00001,1,"1"" Weld GRVD GOL IGS",1.5,0,15,0.26,EA,A,,ETNA,,668250,,
1,14W0V02015,1,2 X 1-1/2 WELD GRV GOL,3.4,0,15,1.2,EA,A,,ETNA,8/8/2025,20724,,
1,14W0V02525,1,2-1/2 X 2-1/2 WELD GRV GOL,5.2,0,15,3,EA,A,,ETNA,8/8/2025,12751,,
1,14W0V04012,1,4 X 1-1/4 WELD GRV GOL,3.2,0,15,1.2,EA,A,,ETNA,5/14/2025,24405,,
1,14W0V04030,1,4 X 3 WELD GRV GOL,7.2,0,15,3.6,EA,A,,ETNA,8/11/2025,30214,,
1,14W0V06015,1,6 X 1-1/2 WELD GRV GOL,3.4,0,15,1.2,EA,A,,ETNA,8/11/2025,66347,,
